player_id,date,time,slot,deposit_amount,withdraw_amount,games_played,loyalty_points
85,2023-10-11,21:49:20,S2,32047,41446,39,535.5
85,2023-10-12,03:42:57,S1,49574,577,83,564.222
85,2023-10-12,18:59:32,S2,41847,42132,87,646.53
85,2023-10-13,05:30:10,S1,4617,43597,64,276.95500000000004
85,2023-10-13,18:40:10,S2,35336,43796,84,589.14
85,2023-10-14,11:48:38,S1,12943,18454,67,235.1
85,2023-10-14,21:18:22,S2,14099,8875,26,195.789
85,2023-10-15,06:28:00,S1,21650,2658,35,255.78199999999998
85,2023-10-15,14:58:52,S2,27681,20432,95,405.21900000000005
85,2023-10-16,06:20:25,S1,40098,3483,88,472.61000000000007
85,2023-10-16,18:30:12,S2,24187,24137,98,382.20500000000004
85,2023-10-17,07:45:33,S1,17066,13824,65,256.022
85,2023-10-17,20:02:20,S2,16603,9385,61,232.373
85,2023-10-18,06:21:15,S1,17974,41675,50,398.115
85,2023-10-18,20:58:28,S2,41498,28594,39,578.654
85,2023-10-19,04:43:17,S1,11771,43798,96,355.90000000000003
85,2023-10-19,18:21:16,S2,30499,23639,76,445.245
85,2023-10-20,10:57:11,S1,40980,14310,45,517.02
85,2023-10-20,23:42:01,S2,33593,19075,72,460.22299999999996
85,2023-10-21,05:41:13,S1,22109,33348,79,403.63000000000005
85,2023-10-21,13:28:50,S2,29590,41700,4,505.20000000000005
85,2023-10-22,02:15:47,S1,23685,25773,96,384.915
85,2023-10-22,14:03:14,S2,16640,29411,28,319.05500000000006
85,2023-10-23,05:14:36,S1,39946,20588,16,524.958
85,2023-10-23,17:50:39,S2,6562,14791,34,146.375
85,2023-10-24,08:10:09,S1,36712,17328,44,481.944
85,2023-10-24,12:40:43,S2,16221,2924,2,190.52700000000002
85,2023-10-25,08:53:59,S1,16141,14168,40,242.223
85,2023-10-25,22:03:59,S2,1097,27367,91,166.005
85,2023-10-26,10:13:06,S1,37855,17027,70,498.513
85,2023-10-26,18:33:38,S2,29075,27100,61,440.425
85,2023-10-27,00:00:58,S1,37098,33431,53,552.402
85,2023-10-27,21:20:28,S2,21474,46373,8,448.20500000000004
85,2023-10-28,11:41:03,S1,24417,39819,61,455.465
85,2023-10-28,16:21:35,S2,29077,12051,100,388.051
85,2023-10-29,06:13:58,S1,34166,32510,33,512.466
85,2023-10-29,14:28:37,S2,4011,37040,42,233.71
85,2023-10-30,05:57:25,S1,37232,9851,15,451.956
85,2023-10-30,15:34:02,S2,42276,43521,27,645.765
85,2023-10-31,11:24:32,S1,33852,19539,99,470.328
85,2023-10-31,15:14:26,S2,14563,42620,63,371.33000000000004
86,2023-10-01,07:05:27,S1,6265,7655,84,117.725
86,2023-10-01,12:41:38,S2,40472,41338,6,612.6100000000001
86,2023-10-02,01:29:14,S1,12160,33426,99,308.53000000000003
86,2023-10-02,17:35:33,S2,30429,37784,18,496.81000000000006
86,2023-10-03,02:15:22,S1,8898,38723,67,295.995
86,2023-10-03,13:09:01,S2,20763,6038,67,265.945
86,2023-10-04,08:42:06,S1,1237,34611,74,200.22500000000002
86,2023-10-04,15:14:28,S2,40246,25546,27,550.2900000000001
86,2023-10-05,09:02:19,S1,24164,44231,73,477.39500000000004
86,2023-10-05,12:43:25,S2,20849,2622,25,244.82700000000003
86,2023-10-06,11:48:47,S1,11174,28658,73,269.63
86,2023-10-06,20:53:34,S2,9978,45937,58,341.06500000000005
86,2023-10-07,06:41:53,S1,49463,29537,49,672.041
86,2023-10-07,12:44:15,S2,5718,35418,42,242.67000000000002
86,2023-10-08,05:15:19,S1,14810,38869,37,349.84499999999997
86,2023-10-08,21:16:35,S2,4039,9730,21,93.24
86,2023-10-09,08:30:13,S1,26302,29559,74,425.615
86,2023-10-09,17:18:26,S2,19151,31553,86,366.47499999999997
86,2023-10-10,05:51:16,S1,45512,30740,61,635.7920000000001
86,2023-10-10,20:40:15,S2,47103,7101,18,550.1370000000001
86,2023-10-11,08:55:14,S1,29273,6407,73,362.23100000000005
86,2023-10-11,16:55:53,S2,49921,29194,11,668.1070000000001
86,2023-10-12,06:05:59,S1,48726,20336,75,632.33
86,2023-10-12,12:06:21,S2,31910,21249,2,436.406
86,2023-10-13,00:03:45,S1,9685,1051,6,111.93900000000001
86,2023-10-13,20:47:56,S2,31951,34326,73,505.74
86,2023-10-14,11:01:19,S1,49161,31614,52,677.6270000000001
86,2023-10-14,15:53:40,S2,23470,3841,3,274.134
86,2023-10-15,06:06:17,S1,26912,44065,25,494.44500000000005
86,2023-10-15,18:43:05,S2,44684,1681,40,506.248
86,2023-10-16,01:02:34,S1,27646,41492,53,494.52
86,2023-10-16,13:39:31,S2,1700,12050,12,79.65
86,2023-10-17,02:44:02,S1,1631,46482,11,250.92
86,2023-10-17,20:21:59,S2,34873,44886,94,591.96
86,2023-10-18,02:47:23,S1,43228,36413,23,625.7600000000001
86,2023-10-18,15:26:59,S2,16984,45050,32,401.49
86,2023-10-19,11:09:48,S1,47877,8737,6,562.795
86,2023-10-19,17:09:44,S2,31195,4507,16,364.373
86,2023-10-20,09:57:28,S1,31687,5314,67,383.21299999999997
86,2023-10-20,21:53:20,S2,35004,47692,75,603.5
86,2023-10-21,07:00:29,S1,17650,23792,37,302.86
86,2023-10-21,19:30:06,S2,44358,135,84,505.278
86,2023-10-22,00:16:52,S1,44953,39057,13,653.311
86,2023-10-22,22:39:13,S2,35929,2676,85,422.923
86,2023-10-23,09:08:11,S1,10671,47597,44,353.49500000000006
86,2023-10-23,22:23:59,S2,9454,38562,69,301.15000000000003
86,2023-10-24,07:17:34,S1,37693,207,48,425.05100000000004
86,2023-10-24,19:48:42,S2,41629,43263,1,632.8050000000001
86,2023-10-25,09:03:11,S1,27653,39118,84,488.92
86,2023-10-25,19:56:07,S2,48189,28437,51,654.027
86,2023-10-26,03:53:17,S1,41110,44994,79,651.87
86,2023-10-26,16:38:03,S2,32546,47502,8,564.57
86,2023-10-27,00:08:14,S1,45850,15302,52,575.958
86,2023-10-27,23:40:42,S2,12186,19933,10,223.525
86,2023-10-28,04:07:30,S1,14886,4564,39,189.80200000000002
86,2023-10-28,13:55:40,S2,45332,20377,29,585.96
86,2023-10-29,06:29:01,S1,47804,32397,29,661.2320000000001
86,2023-10-29,16:29:39,S2,39267,47039,77,643.265
86,2023-10-30,06:55:43,S1,8658,4268,83,128.91
86,2023-10-30,17:29:56,S2,43611,21942,8,569.089
86,2023-10-31,09:55:08,S1,36330,2330,60,420.95
86,2023-10-31,21:20:51,S2,14870,38506,11,343.43
87,2023-10-01,02:05:50,S1,16545,35568,58,354.89000000000004
87,2023-10-01,16:49:43,S2,29400,32944,56,469.92
87,2023-10-02,01:42:34,S1,36005,37162,98,565.46
87,2023-10-02,22:09:45,S2,22466,41959,73,449.05500000000006
87,2023-10-03,05:11:02,S1,25487,9078,48,326.269
87,2023-10-03,23:19:47,S2,11143,11348,84,184.97000000000003
87,2023-10-04,09:58:17,S1,22480,34255,71,410.27500000000003
87,2023-10-04,20:43:47,S2,41226,28261,87,583.9300000000001
87,2023-10-05,02:55:33,S1,32672,8456,77,408.616
87,2023-10-05,15:48:23,S2,27656,8659,76,354.052
87,2023-10-06,07:02:10,S1,47631,12797,46,584.329
87,2023-10-06,22:42:03,S2,35442,36034,89,552.39
87,2023-10-07,11:33:57,S1,29086,29255,88,454.735
87,2023-10-07,19:52:02,S2,13995,160,63,167.18500000000003
87,2023-10-08,01:26:11,S1,856,20822,34,119.47
87,2023-10-08,15:39:36,S2,48024,33497,48,671.8520000000001
87,2023-10-09,10:29:01,S1,16897,14404,1,243.683
87,2023-10-09,18:06:33,S2,21753,32463,31,386.045
87,2023-10-10,07:34:49,S1,36700,32896,84,552.084
87,2023-10-10,20:17:34,S2,27367,48887,50,528.105
87,2023-10-11,11:49:52,S1,36400,41322,55,581.61
87,2023-10-11,21:04:46,S2,41299,33032,39,594.217
87,2023-10-12,05:54:03,S1,49101,24005,83,652.731
87,2023-10-12,21:33:41,S2,29669,17297,89,413.34700000000004
87,2023-10-13,06:37:39,S1,32574,29935,27,483.454
87,2023-10-13,17:14:40,S2,13926,7237,1,182.33399999999997
87,2023-10-14,07:42:39,S1,15913,48755,16,406.10499999999996
87,2023-10-14,15:39:00,S2,6286,6581,33,102.365
87,2023-10-15,08:50:16,S1,28648,16003,74,393.94
87,2023-10-15,21:23:50,S2,21961,5034,88,279.3070000000001
87,2023-10-16,00:54:59,S1,48976,26480,86,661.856
87,2023-10-16,20:35:49,S2,22086,48067,78,476.7950000000001
87,2023-10-17,11:57:48,S1,20111,49295,94,466.38500000000005
87,2023-10-17,21:31:20,S2,700,9159,38,60.395
87,2023-10-18,10:18:25,S1,17898,12363,59,258.13
87,2023-10-18,22:26:14,S2,8155,1787,47,106.253
87,2023-10-19,09:40:26,S1,35352,9312,18,429.72
87,2023-10-19,22:36:30,S2,35760,31044,69,531.336
87,2023-10-20,00:24:41,S1,49759,44549,47,734.945
87,2023-10-20,22:23:35,S2,456,27325,9,142.985
87,2023-10-21,10:46:35,S1,11121,3930,45,147.05100000000002
87,2023-10-21,17:07:37,S2,1343,43727,12,234.465
87,2023-10-22,03:31:31,S1,15629,49492,68,417.35
87,2023-10-22,19:05:20,S2,7505,3727,14,100.263
87,2023-10-23,08:51:20,S1,27219,45621,87,517.695
87,2023-10-23,19:40:42,S2,10909,41472,65,329.45000000000005
87,2023-10-24,09:21:35,S1,27051,20794,52,391.137
87,2023-10-24,17:20:56,S2,7603,19684,29,180.25
87,2023-10-25,08:26:18,S1,8361,46236,15,317.79
87,2023-10-25,21:34:33,S2,24885,23972,54,380.423
87,2023-10-26,11:57:44,S1,48630,22306,82,640.554
87,2023-10-26,13:28:40,S2,25843,21620,78,386.35300000000007
87,2023-10-27,06:32:47,S1,39386,5113,56,464.898
87,2023-10-27,12:57:45,S2,43445,9422,43,524.183
87,2023-10-28,05:52:08,S1,31612,1850,14,357.932
87,2023-10-28,15:03:58,S2,141,27857,58,152.295
87,2023-10-29,00:42:40,S1,17238,14246,30,252.602
87,2023-10-29,17:37:39,S2,29284,17496,85,409.10800000000006
87,2023-10-30,09:24:38,S1,9016,13560,66,171.15999999999997
87,2023-10-30,20:03:00,S2,43422,22649,40,576.238
87,2023-10-31,08:18:13,S1,49246,47897,22,737.6940000000001
87,2023-10-31,17:02:36,S2,27526,28820,28,424.96000000000004
88,2023-10-01,10:02:37,S1,6426,36110,75,259.81
88,2023-10-01,15:06:29,S2,36679,41984,56,587.9100000000001
88,2023-10-02,08:30:07,S1,35697,16116,60,469.13100000000003
88,2023-10-02,16:07:01,S2,29759,1021,95,350.43300000000005
88,2023-10-03,10:04:36,S1,13833,13259,4,205.99900000000002
88,2023-10-03,20:26:43,S2,18534,20088,11,287.97999999999996
88,2023-10-04,11:36:39,S1,5551,18956,35,157.29
88,2023-10-04,20:23:07,S2,28359,5242,28,338.51700000000005
88,2023-10-05,05:30:12,S1,21558,26032,20,349.74
88,2023-10-05,15:06:22,S2,19442,14131,69,284.18600000000004
88,2023-10-06,07:29:21,S1,36632,38326,50,567.95
88,2023-10-06,22:23:16,S2,24624,10707,37,321.092
88,2023-10-07,06:21:40,S1,43164,9471,16,515.888
88,2023-10-07,22:12:28,S2,2114,23271,8,139.095
88,2023-10-08,06:47:10,S1,27704,24037,20,404.892
88,2023-10-08,20:39:08,S2,29223,14448,56,390.445
88,2023-10-09,10:02:38,S1,4483,12894,15,112.3
88,2023-10-09,22:18:35,S2,33614,19297,53,457.54200000000003
88,2023-10-10,00:27:46,S1,13232,16297,27,219.205
88,2023-10-10,17:49:43,S2,20316,23439,5,321.355
88,2023-10-11,04:23:50,S1,16050,13640,26,236.30999999999997
88,2023-10-11,18:32:26,S2,6359,6861,83,114.495
88,2023-10-12,06:17:00,S1,23667,46735,75,485.345
88,2023-10-12,13:52:21,S2,29563,17885,92,415.133
88,2023-10-13,08:25:16,S1,41463,25436,55,568.837
88,2023-10-13,14:16:14,S2,13915,11924,80,216.76100000000002
88,2023-10-14,01:31:50,S1,5506,47697,78,309.14500000000004
88,2023-10-14,14:56:29,S2,33900,33292,100,526.068
88,2023-10-15,03:46:18,S1,49201,21310,33,633.0509999999999
88,2023-10-15,18:30:00,S2,15034,48707,25,398.875
88,2023-10-16,01:07:57,S1,38924,39786,77,603.57
88,2023-10-16,18:15:00,S2,1224,41044,50,227.46
88,2023-10-17,11:04:05,S1,33752,8986,65,420.216
88,2023-10-17,13:49:52,S2,22785,10083,86,308.167
88,2023-10-18,07:05:27,S1,13824,3553,32,172.676
88,2023-10-18,15:45:21,S2,28673,48363,20,532.5450000000001
88,2023-10-19,07:48:49,S1,40547,47320,27,647.47
88,2023-10-19,21:08:50,S2,21761,26952,29,358.17
88,2023-10-20,03:57:17,S1,46255,25756,16,615.0290000000001
88,2023-10-20,20:27:50,S2,39224,41702,33,607.35
88,2023-10-21,09:03:36,S1,21922,12827,77,307.85
88,2023-10-21,17:38:21,S2,19275,13094,8,266.00100000000003
88,2023-10-22,09:37:23,S1,46328,36777,54,667.516
88,2023-10-22,22:15:33,S2,17276,28640,89,333.76000000000005
88,2023-10-23,00:50:58,S1,35438,11230,78,450.338
88,2023-10-23,21:03:52,S2,9852,1270,16,116.65199999999999
88,2023-10-24,05:05:17,S1,24224,32781,2,406.54499999999996
88,2023-10-24,21:29:12,S2,41682,29892,96,597.27
88,2023-10-25,08:09:01,S1,16563,14761,49,251.037
88,2023-10-25,15:25:30,S2,9515,46033,87,342.715
88,2023-10-26,04:18:29,S1,39242,19829,54,521.778
88,2023-10-26,12:37:42,S2,6772,36189,10,250.665
88,2023-10-27,11:04:15,S1,8088,21099,41,194.575
88,2023-10-27,17:51:28,S2,49407,40585,15,708.817
88,2023-10-28,04:28:45,S1,2105,7714,17,63.02
88,2023-10-28,17:37:07,S2,16033,29969,23,314.77500000000003
88,2023-10-29,08:28:25,S1,46676,11699,87,577.632
88,2023-10-29,18:57:48,S2,20265,3266,59,247.77900000000002
88,2023-10-30,02:37:33,S1,6569,28041,99,225.69500000000002
88,2023-10-30,19:39:31,S2,27528,24996,66,415.992
88,2023-10-31,00:38:22,S1,26499,15673,13,356.78100000000006
88,2023-10-31,14:57:41,S2,23276,40923,46,446.575
89,2023-10-01,09:36:39,S1,36717,37016,94,571.05
89,2023-10-01,23:30:18,S2,733,30902,11,164.04
89,2023-10-02,06:02:04,S1,8818,18184,50,189.10000000000002
89,2023-10-02,23:15:55,S2,29056,6842,49,356.784
89,2023-10-03,06:57:06,S1,12027,39818,34,326.16
89,2023-10-03,19:53:38,S2,46671,42549,73,698.177
89,2023-10-04,04:43:33,S1,21176,5896,83,273.12
89,2023-10-04,14:16:45,S2,28334,20572,93,412.56200000000007
89,2023-10-05,10:33:44,S1,48504,25704,87,653.76
89,2023-10-05,16:21:45,S2,3547,11508,42,101.41
89,2023-10-06,01:08:04,S1,39628,11049,79,495.90400000000005
89,2023-10-06,19:55:23,S2,31290,3236,48,366.73400000000004
89,2023-10-07,07:39:04,S1,39175,17183,86,516.857
89,2023-10-07,18:37:06,S2,36576,13684,8,458.672
89,2023-10-08,07:27:17,S1,27762,3315,78,334.242
89,2023-10-08,14:27:12,S2,1774,22223,31,135.055
89,2023-10-09,07:38:43,S1,46495,23501,8,607.049
89,2023-10-09,21:15:24,S2,17679,12186,31,249.41299999999998
89,2023-10-10,02:05:26,S1,25008,42304,56,472.8
89,2023-10-10,19:38:12,S2,9760,31817,83,273.285
89,2023-10-11,00:33:07,S1,45227,39286,91,672.8410000000001
89,2023-10-11,19:05:41,S2,708,49329,78,269.32500000000005
89,2023-10-12,03:10:42,S1,46514,24665,7,611.714
89,2023-10-12,19:56:09,S2,10500,21625,24,217.925
89,2023-10-13,09:00:07,S1,13431,13749,37,210.455
89,2023-10-13,23:23:58,S2,36660,43832,94,604.56
89,2023-10-14,09:21:44,S1,2922,9634,98,96.99000000000001
89,2023-10-14,13:06:48,S2,29210,15331,11,384.834
89,2023-10-15,09:51:33,S1,45397,16910,8,568.607
89,2023-10-15,17:50:09,S2,1395,18703,12,109.86500000000001
89,2023-10-16,04:55:25,S1,10847,43892,15,330.93
89,2023-10-16,13:52:34,S2,28619,18030,96,406.129
89,2023-10-17,09:02:39,S1,305,18295,1,94.72500000000001
89,2023-10-17,22:34:36,S2,37115,203,67,422.477
89,2023-10-18,00:09:40,S1,16270,18109,91,271.445
89,2023-10-18,15:09:14,S2,19342,33123,56,370.235
89,2023-10-19,02:50:46,S1,39476,44469,41,625.3050000000001
89,2023-10-19,15:45:36,S2,33647,30164,51,500.973
89,2023-10-20,07:43:49,S1,8109,21403,17,191.50500000000002
89,2023-10-20,12:31:32,S2,21738,44050,79,453.43
89,2023-10-21,03:20:02,S1,21762,18539,28,319.13800000000003
89,2023-10-21,23:51:33,S2,38336,30651,46,553.5
89,2023-10-22,08:00:20,S1,40088,14207,20,501.79599999999994
89,2023-10-22,15:43:20,S2,39666,13135,100,508.86600000000004
89,2023-10-23,10:10:20,S1,43203,25318,56,587.705
89,2023-10-23,17:19:55,S2,38009,43160,21,600.0900000000001
89,2023-10-24,04:50:51,S1,17353,7349,18,223.879
89,2023-10-24,23:31:10,S2,46011,7070,50,544.4010000000001
89,2023-10-25,03:22:52,S1,3122,41365,60,250.04500000000002
89,2023-10-25,17:49:29,S2,902,39599,7,208.41500000000002
89,2023-10-26,01:14:28,S1,3537,38715,34,235.74500000000003
89,2023-10-26,17:54:05,S2,15907,42993,78,389.635
89,2023-10-27,10:31:12,S1,46148,22899,99,619.024
89,2023-10-27,19:11:03,S2,13002,42717,57,355.005
89,2023-10-28,07:37:16,S1,42596,48942,10,672.6700000000001
89,2023-10-28,21:29:01,S2,44145,24419,76,598.471
89,2023-10-29,00:18:20,S1,45710,19763,30,587.862
89,2023-10-29,16:29:55,S2,8924,297,44,108.15199999999999
89,2023-10-30,11:50:34,S1,6520,39023,38,267.915
89,2023-10-30,14:44:01,S2,44929,21350,34,586.4189999999999
89,2023-10-31,02:19:48,S1,28935,4562,56,347.733
89,2023-10-31,20:29:47,S2,31699,6242,27,379.05699999999996
90,2023-10-01,07:40:51,S1,38086,1843,57,437.71799999999996
90,2023-10-01,21:54:02,S2,1512,4959,96,59.11500000000001
90,2023-10-02,00:03:12,S1,1437,29134,80,176.04000000000002
90,2023-10-02,20:12:56,S2,6565,13165,17,134.87500000000003
90,2023-10-03,03:19:21,S1,33095,47210,68,580.6
90,2023-10-03,22:47:43,S2,9655,31376,30,259.43
90,2023-10-04,11:57:54,S1,6604,29703,50,224.555
90,2023-10-04,16:39:10,S2,33957,29921,45,502.21099999999996
90,2023-10-05,07:02:04,S1,10986,13512,98,197.02
90,2023-10-05,16:24:42,S2,4114,28395,4,183.91500000000002
90,2023-10-06,05:46:59,S1,5513,44909,100,299.675
90,2023-10-06,21:43:27,S2,23901,39276,55,446.39
90,2023-10-07,02:18:15,S1,27437,6262,48,336.45500000000004
90,2023-10-07,21:53:26,S2,48714,45089,9,718.01
90,2023-10-08,04:29:00,S1,16203,29141,37,315.135
90,2023-10-08,21:33:45,S2,26736,11881,92,360.02
90,2023-10-09,02:22:46,S1,41287,19242,50,541.125
90,2023-10-09,16:34:16,S2,18589,9456,5,243.30300000000003
90,2023-10-10,11:50:08,S1,39560,34816,95,593.4240000000001
90,2023-10-10,20:49:28,S2,8065,20747,76,199.58499999999998
90,2023-10-11,07:55:27,S1,18052,31019,8,337.21500000000003
90,2023-10-11,18:35:24,S2,18403,6810,69,243.47299999999998
90,2023-10-12,00:32:50,S1,18083,17864,82,286.769
90,2023-10-12,18:44:23,S2,2732,39401,3,224.92499999999998
90,2023-10-13,03:02:21,S1,7615,24618,8,200.84
90,2023-10-13,19:35:16,S2,12449,27040,65,272.69
90,2023-10-14,10:09:04,S1,24683,37318,83,450.02000000000004
90,2023-10-14,15:51:03,S2,28809,1752,61,336.107
90,2023-10-15,03:06:00,S1,20067,2605,32,237.55700000000002
90,2023-10-15,22:43:13,S2,49858,15176,11,611.3420000000001
90,2023-10-16,10:04:32,S1,47160,27851,13,632.764
90,2023-10-16,23:10:26,S2,15454,43440,92,390.14
90,2023-10-17,09:04:23,S1,38174,23029,92,530.43
90,2023-10-17,23:14:46,S2,49200,33412,93,693.448
90,2023-10-18,01:49:09,S1,30354,12032,80,398.02200000000005
90,2023-10-18,23:24:32,S2,38781,6955,82,470.811
90,2023-10-19,07:57:33,S1,28976,40097,6,491.445
90,2023-10-19,20:55:04,S2,15056,12804,81,233.03199999999998
90,2023-10-20,07:25:08,S1,9845,14460,64,183.55
90,2023-10-20,15:34:01,S2,21057,27296,60,359.04999999999995
90,2023-10-21,06:11:49,S1,9477,44397,72,331.155
90,2023-10-21,13:29:58,S2,15181,42348,96,382.75
90,2023-10-22,05:42:50,S1,8659,21903,91,214.305
90,2023-10-22,12:15:39,S2,31867,14524,54,419.43300000000005
90,2023-10-23,05:56:16,S1,34820,26619,99,509.296
90,2023-10-23,23:25:09,S2,9851,24011,26,223.765
90,2023-10-24,08:54:10,S1,23910,19460,57,352.24999999999994
90,2023-10-24,17:46:18,S2,7153,42293,42,291.395
90,2023-10-25,01:23:21,S1,12291,15494,85,217.38
90,2023-10-25,18:30:41,S2,21874,5800,77,279.214
90,2023-10-26,00:12:09,S1,23494,46283,98,485.95500000000004
90,2023-10-26,12:00:32,S2,22396,25438,26,356.34999999999997
90,2023-10-27,00:13:26,S1,3367,1571,48,52.92100000000001
90,2023-10-27,16:09:03,S2,1170,8932,83,72.96000000000001
90,2023-10-28,11:36:44,S1,36161,29236,10,516.715
90,2023-10-28,12:24:05,S2,15365,5865,74,207.275
90,2023-10-29,08:51:09,S1,33077,34037,33,507.555
90,2023-10-29,12:46:44,S2,5346,26667,28,192.395
90,2023-10-30,00:12:39,S1,12462,45887,35,361.055
90,2023-10-30,16:30:24,S2,49665,31151,51,681.119
90,2023-10-31,07:57:44,S1,33092,21405,73,464.2320000000001
90,2023-10-31,13:21:17,S2,7027,7366,68,120.69999999999999
91,2023-10-01,08:23:28,S1,10312,24466,69,239.25
91,2023-10-01,14:49:59,S2,3714,7997,7,78.525
91,2023-10-02,10:16:48,S1,23310,49101,81,494.805
91,2023-10-02,12:06:16,S2,46936,44639,94,713.652
91,2023-10-03,04:24:51,S1,42874,35143,74,626.986
91,2023-10-03,22:03:45,S2,42289,9643,73,518.351
91,2023-10-04,00:51:37,S1,6723,25827,90,214.365
91,2023-10-04,15:38:59,S2,40066,38808,63,608.5580000000001
91,2023-10-05,00:35:53,S1,1536,48192,2,256.71999999999997
91,2023-10-05,22:47:44,S2,13775,36110,27,323.7
91,2023-10-06,02:08:57,S1,38444,33502,10,558.892
91,2023-10-06,15:16:37,S2,18941,38524,32,388.42999999999995
91,2023-10-07,00:15:45,S1,30676,49229,43,561.505
91,2023-10-07,19:02:56,S2,46210,46251,46,702.5550000000001
91,2023-10-08,10:47:24,S1,38322,16305,20,490.762
91,2023-10-08,15:26:12,S2,47901,7977,73,573.419
91,2023-10-09,02:44:55,S1,21676,49637,93,483.545
91,2023-10-09,20:59:41,S2,8338,7705,90,140.538
91,2023-10-10,09:31:35,S1,11142,34828,75,300.56
91,2023-10-10,22:40:53,S2,30988,43896,87,546.76
91,2023-10-11,03:13:04,S1,46747,10434,83,572.553
91,2023-10-11,16:15:24,S2,44209,22733,87,594.631
91,2023-10-12,08:27:47,S1,35891,14647,71,467.58900000000006
91,2023-10-12,17:22:50,S2,31230,41980,86,539.4000000000001
91,2023-10-13,05:37:58,S1,1994,42585,10,234.865
91,2023-10-13,20:06:59,S2,12392,32140,65,297.62
91,2023-10-14,01:03:08,S1,41089,25511,58,565.6229999999999
91,2023-10-14,13:29:47,S2,20223,15017,85,299.5210000000001
91,2023-10-15,04:22:00,S1,18683,22580,30,305.73
91,2023-10-15,22:26:38,S2,2425,36743,49,217.76500000000001
91,2023-10-16,05:09:27,S1,29503,43578,3,513.5200000000001
91,2023-10-16,17:25:02,S2,40799,6937,59,488.33700000000005
91,2023-10-17,08:38:51,S1,9100,1608,94,125.33200000000001
91,2023-10-17,16:18:07,S2,43213,34738,84,631.0949999999999
91,2023-10-18,06:58:48,S1,10511,7864,17,150.477
91,2023-10-18,15:51:33,S2,32207,13562,37,415.92499999999995
91,2023-10-19,00:37:39,S1,39617,47159,57,643.365
91,2023-10-19,19:05:34,S2,8624,3756,76,125.088
91,2023-10-20,03:41:06,S1,37024,39503,69,581.555
91,2023-10-20,22:40:38,S2,42706,33674,26,609.6620000000001
91,2023-10-21,03:43:43,S1,35459,14533,99,467.98100000000005
91,2023-10-21,15:54:18,S2,48374,37775,35,690.214
91,2023-10-22,11:53:43,S1,41088,46500,41,651.58
91,2023-10-22,18:23:39,S2,20979,48083,99,470.005
91,2023-10-23,03:19:08,S1,10554,48318,56,358.33
91,2023-10-23,13:35:56,S2,29930,22070,48,427.11000000000007
91,2023-10-24,07:17:51,S1,19793,30166,77,364.15999999999997
91,2023-10-24,17:49:10,S2,25273,7938,30,315.755
91,2023-10-25,05:49:27,S1,49751,36601,55,704.665
91,2023-10-25,17:35:01,S2,13823,27052,92,291.89
91,2023-10-26,01:41:40,S1,18723,21410,89,312.08
91,2023-10-26,21:46:13,S2,33271,31068,69,504.05299999999994
91,2023-10-27,01:11:40,S1,9946,42103,37,317.375
91,2023-10-27,19:36:51,S2,41505,5456,1,478.579
91,2023-10-28,07:56:48,S1,29768,16233,10,394.38000000000005
91,2023-10-28,18:03:10,S2,6094,17910,56,161.69
91,2023-10-29,06:43:21,S1,41426,15963,40,527.538
91,2023-10-29,23:33:28,S2,33105,3500,52,388.555
91,2023-10-30,05:48:17,S1,37410,7352,40,448.918
91,2023-10-30,13:29:26,S2,34519,28090,45,501.06899999999996
91,2023-10-31,04:44:58,S1,20846,1693,92,254.478
91,2023-10-31,15:38:25,S2,37701,1404,43,428.927
92,2023-10-01,09:37:13,S1,46182,40797,33,677.7900000000001
92,2023-10-01,19:33:26,S2,36036,31535,41,530.7360000000001
92,2023-10-02,00:30:15,S1,39147,9423,51,478.509
92,2023-10-02,12:16:49,S2,12157,37251,23,312.425
92,2023-10-03,01:59:41,S1,24886,23339,15,370.10200000000003
92,2023-10-03,20:03:47,S2,1231,43807,71,245.545
92,2023-10-04,11:32:56,S1,13963,49788,1,388.77
92,2023-10-04,23:02:15,S2,10805,15355,44,193.625
92,2023-10-05,00:20:55,S1,48375,22469,75,637.001
92,2023-10-05,13:24:24,S2,33506,7667,24,404.034
92,2023-10-06,08:58:22,S1,49725,24709,10,647.8109999999999
92,2023-10-06,13:38:15,S2,5170,32655,87,232.37500000000003
92,2023-10-07,00:51:04,S1,8277,34272,72,268.53
92,2023-10-07,12:38:38,S2,37984,23190,93,529.184
92,2023-10-08,01:03:39,S1,11686,48264,90,376.18
92,2023-10-08,22:27:44,S2,2184,19054,27,122.51
92,2023-10-09,00:39:59,S1,41284,48346,83,671.1700000000001
92,2023-10-09,12:53:35,S2,1843,6586,13,53.96
92,2023-10-10,10:28:21,S1,2779,34222,54,209.70000000000002
92,2023-10-10,20:26:42,S2,43286,24719,56,586.2220000000001
92,2023-10-11,00:30:11,S1,17811,26579,28,316.605
92,2023-10-11,17:45:40,S2,29335,33133,33,465.615
92,2023-10-12,08:28:36,S1,34426,34364,89,533.9419999999999
92,2023-10-12,22:19:27,S2,33104,3458,46,387.17600000000004
92,2023-10-13,05:45:23,S1,48912,39155,56,705.852
92,2023-10-13,14:28:03,S2,35817,41038,58,574.96
92,2023-10-14,09:40:12,S1,18296,46468,27,420.7
92,2023-10-14,16:37:50,S2,42229,25928,99,588.0310000000001
92,2023-10-15,06:57:37,S1,25907,47490,88,514.12
92,2023-10-15,20:33:33,S2,36813,30117,26,530.6110000000001
